Port,Protocol,Count
978,tcp,6
53803,udp,8
62273,tcp,2
55810,udp,5
49964,udp,5
62453,tcp,8
57055,tcp,3
57061,udp,7
57263,tcp,3
56659,tcp,5
4915,udp,2
49174,tcp,5
60948,tcp,7
63616,tcp,5
1525,tcp,3
54513,udp,5
51576,udp,6
52505,udp,7
49371,tcp,4
60843,udp,3
2422,udp,4
57170,udp,8
58363,udp,7
1812,udp,4
62228,tcp,5
59703,udp,7
58931,udp,2
2106,udp,8
62849,udp,7
63122,udp,3
65066,tcp,6
57489,tcp,7
61920,tcp,2
51112,tcp,3
54214,tcp,3
64769,udp,3
63266,udp,7
52902,tcp,9
63700,tcp,5
58370,udp,6
51343,udp,2
58511,udp,9
54344,udp,5
56961,udp,4
64506,udp,3
64619,tcp,7
60550,tcp,6
55608,tcp,4
55307,udp,2
59472,udp,3
49790,udp,7
57078,udp,3
60149,udp,7
56073,udp,3
62548,tcp,6
53170,udp,5
57681,tcp,3
49655,udp,6
54962,tcp,2
54643,udp,7
64808,udp,4
4051,tcp,8
60893,udp,9
53983,udp,5
57357,tcp,6
50700,tcp,4
65421,tcp,6
64350,udp,5
56225,udp,2
54584,udp,5
50307,udp,8
53233,tcp,5
49738,tcp,6
50571,tcp,4
4422,tcp,9
51730,udp,6
61070,tcp,5
60965,udp,1
59047,udp,4
1401,tcp,6
2599,udp,2
638,tcp,4
60180,udp,5
57302,tcp,6
3581,tcp,5
64006,udp,4
1509,udp,3
51488,udp,4
58733,tcp,2
57522,udp,5
49753,udp,7
2273,udp,5
107,tcp,9
58471,udp,2
61651,udp,7
49730,tcp,7
63075,tcp,3
60419,tcp,5
61113,tcp,9
49864,tcp,7
59529,udp,5
55191,tcp,8
4951,udp,5
62720,udp,3
54883,tcp,6
59872,udp,5
52311,tcp,5
1667,tcp,7
3610,tcp,3
51406,udp,2
1184,udp,6
62970,udp,5
1903,udp,3
56727,udp,6
62676,tcp,4
55311,tcp,12
2379,udp,6
57027,tcp,8
52470,tcp,6
3969,tcp,7
1116,tcp,3
65127,tcp,4
2241,udp,5
53969,tcp,5
51115,udp,5
61290,tcp,3
57040,udp,3
56992,udp,7
53455,tcp,6
52804,tcp,4
59984,udp,4
64638,udp,5
49921,udp,4
61380,tcp,4
65440,tcp,5
871,tcp,7
51017,udp,3
60404,tcp,6
53807,tcp,3
63669,tcp,6
59766,udp,5
50257,udp,4
54755,udp,5
64982,udp,4
3269,udp,5
65034,udp,3
4254,udp,8
49727,tcp,3
58417,tcp,6
60636,tcp,4
55233,udp,4
53066,udp,5
60626,tcp,7
56426,tcp,6
55989,udp,12
53759,tcp,5
63323,udp,8
55187,udp,5
4397,tcp,9
49491,udp,5
49172,tcp,2
1440,tcp,4
56786,udp,7
56670,udp,7
63531,udp,4
55060,tcp,7
62322,udp,4
60450,udp,6
56529,tcp,5
4375,tcp,6
2016,tcp,6
62365,tcp,6
4059,tcp,7
51827,udp,6
61853,tcp,4
54543,tcp,4
56987,tcp,11
1339,udp,3
61547,tcp,5
58000,udp,4
53578,tcp,2
1336,udp,9
689,tcp,6
62813,udp,2
50098,udp,4
55948,udp,4
57866,udp,8
63161,udp,4
55416,tcp,11
58089,udp,8
58782,udp,7
63461,tcp,4
60755,tcp,7
53291,tcp,3
4344,udp,6
59589,udp,6
58679,tcp,5
4310,udp,5
52270,udp,5
49742,udp,4
58051,udp,4
59543,udp,7
61798,udp,10
63477,udp,3
59727,tcp,6
65413,tcp,8
62493,tcp,6
56543,udp,4
55681,tcp,14
58740,udp,4
57723,udp,3
49199,tcp,6
57765,tcp,11
60434,udp,2
3982,tcp,3
62963,tcp,7
61498,tcp,5
59718,udp,4
50493,udp,7
58971,udp,7
61059,udp,5
62003,tcp,4
60504,tcp,5
3606,tcp,7
58529,udp,5
1971,udp,4
53997,tcp,6
63100,tcp,7
55634,udp,8
51001,tcp,8
59180,udp,4
64954,udp,7
4005,udp,4
3509,udp,5
64622,tcp,7
57296,udp,4
64234,udp,4
61838,udp,7
60374,tcp,8
406,tcp,7
55170,tcp,4
3754,tcp,4
62685,udp,6
59444,tcp,5
51202,udp,6
49369,udp,6
64404,udp,5
53963,tcp,4
53395,udp,4
1259,tcp,6
62497,udp,7
56666,udp,6
1382,udp,4
62608,udp,3
3545,tcp,4
56145,udp,1
1165,tcp,12
64488,tcp,6
4381,udp,6
54817,udp,9
51270,tcp,5
54331,udp,8
55115,udp,8
52201,udp,6
57777,tcp,5
55860,tcp,6
3398,tcp,5
52419,udp,6
52739,tcp,6
50922,tcp,9
63972,tcp,6
65396,udp,6
59098,udp,7
54743,tcp,5
54510,tcp,8
4797,udp,7
50485,tcp,3
52810,tcp,3
61004,tcp,5
61900,tcp,5
49756,udp,5
900,udp,5
63964,udp,6
55709,tcp,4
603,tcp,2
64788,tcp,8
2544,tcp,4
61769,tcp,4
49176,tcp,5
63670,tcp,4
3560,udp,3
3663,tcp,5
2930,udp,9
3281,udp,7
59566,udp,5
4575,tcp,2
64447,udp,5
61603,udp,9
56179,udp,9
3477,udp,5
61192,udp,4
54078,udp,10
1777,udp,5
59915,udp,5
56953,udp,7
3665,udp,6
2055,udp,4
58606,tcp,10
54165,udp,7
51294,udp,6
59182,udp,8
55244,udp,2
62983,udp,9
62019,tcp,4
55561,udp,6
52216,udp,5
49420,tcp,2
54159,udp,3
59657,udp,8
60624,tcp,2
1049,udp,6
52475,tcp,4
62177,udp,7
2447,tcp,5
3950,tcp,7
52413,udp,5
61646,tcp,7
50978,udp,4
63244,tcp,4
1452,udp,2
1968,tcp,5
49443,udp,5
52138,tcp,8
63590,tcp,8
54153,tcp,6
65484,tcp,6
63236,tcp,2
2967,tcp,5
63828,tcp,3
63511,udp,10
62958,tcp,7
61752,tcp,10
62972,udp,6
64169,udp,4
59954,tcp,4
1579,udp,6
56311,udp,8
59361,udp,6
56558,udp,8
62850,udp,4
54095,tcp,4
60628,udp,7
1209,udp,6
52079,udp,6
62820,udp,4
49692,tcp,8
49445,tcp,2
52069,tcp,6
49710,tcp,4
54850,udp,3
56155,tcp,7
2944,udp,4
2270,tcp,7
65205,udp,4
59651,udp,7
56442,tcp,5
64976,tcp,11
57940,udp,3
50137,tcp,5
51003,tcp,6
2502,tcp,6
54773,tcp,3
60729,tcp,6
51064,udp,3
62244,tcp,4
2864,udp,4
3899,tcp,3
55429,tcp,2
1969,udp,3
49940,tcp,6
3357,udp,5
1218,udp,8
53070,tcp,4
62774,udp,7
1319,tcp,11
56873,tcp,4
49467,udp,8
49668,tcp,5
3669,tcp,1
57930,udp,4
56935,tcp,3
59056,tcp,8
4322,tcp,5
61317,tcp,7
4563,udp,6
57269,udp,4
61440,udp,6
282,udp,2
1851,udp,7
64820,udp,5
49761,udp,3
54517,udp,6
3267,udp,8
53534,tcp,5
55995,tcp,4
64195,tcp,7
63928,tcp,6
63249,tcp,4
55760,udp,4
2608,udp,6
63674,tcp,5
52763,tcp,7
61197,tcp,8
4557,udp,6
55183,tcp,8
62343,tcp,6
64402,tcp,5
58056,udp,5
1262,udp,9
58539,udp,7
62366,tcp,4
62302,udp,5
50515,udp,6
54463,udp,6
1568,tcp,7
2335,udp,3
52909,udp,4
63607,udp,9
61281,tcp,3
205,tcp,5
50926,udp,5
55589,udp,2
62029,tcp,8
57762,tcp,5
63495,tcp,10
62689,udp,4
52446,tcp,3
57088,tcp,4
3607,tcp,3
61847,udp,9
51029,udp,10
3945,tcp,4
59018,udp,7
3457,udp,5
64893,udp,4
49419,tcp,2
62247,udp,8
63482,tcp,4
55577,udp,9
60122,udp,9
61574,tcp,4
52735,tcp,5
51152,udp,7
50051,tcp,6
64605,udp,6
63545,udp,3
57491,tcp,6
2816,udp,6
60428,tcp,8
60143,udp,7
4819,udp,3
58468,udp,7
58594,udp,5
1831,tcp,3
49161,tcp,4
60540,tcp,4
62829,udp,1
4137,udp,4
63616,udp,3
62722,tcp,8
54797,tcp,3
51471,tcp,8
60141,tcp,4
57307,tcp,7
52351,tcp,4
56032,udp,6
59683,udp,6
59342,tcp,7
63966,udp,3
56322,udp,5
50505,tcp,5
590,tcp,7
49521,udp,5
65239,udp,10
62506,tcp,5
53148,udp,5
2829,tcp,5
4025,udp,5
56417,udp,4
54249,udp,6
64794,udp,6
54098,tcp,7
50167,tcp,6
62299,tcp,2
4830,tcp,5
59962,udp,6
63352,tcp,5
54397,tcp,7
64868,tcp,10
468,tcp,4
58868,udp,5
2570,tcp,7
49687,tcp,4
1310,udp,5
2933,tcp,6
54015,tcp,8
2036,tcp,4
50738,tcp,4
56605,tcp,5
64827,tcp,5
52359,tcp,3
63202,udp,4
59857,tcp,7
50244,tcp,10
50227,udp,4
52027,tcp,3
55310,tcp,4
54801,tcp,8
3691,udp,3
54055,tcp,2
3728,tcp,7
59897,udp,8
61984,udp,4
65287,udp,7
51793,udp,2
59268,tcp,5
2771,udp,6
63483,tcp,6
280,udp,5
65433,udp,4
2679,tcp,3
63603,udp,6
2116,tcp,6
4794,tcp,5
62350,udp,6
62429,udp,8
63907,udp,3
54433,udp,10
64075,tcp,2
61632,tcp,4
3127,tcp,3
63491,tcp,5
61956,udp,4
1254,udp,7
56673,udp,5
55769,udp,8
51699,udp,5
51067,tcp,4
51541,tcp,8
2205,tcp,5
3872,tcp,5
63238,udp,6
57885,tcp,9
58642,tcp,5
65338,tcp,6
61580,tcp,4
50620,udp,2
49626,udp,2
57974,tcp,5
64743,tcp,5
61263,udp,5
58643,udp,4
58387,tcp,6
62195,tcp,11
1576,udp,3
58492,udp,6
54646,udp,4
56028,tcp,3
2177,udp,9
63612,tcp,5
64042,udp,1
50670,udp,3
59970,tcp,3
59796,tcp,4
53860,udp,8
3164,tcp,3
3476,tcp,7
60259,udp,4
60556,udp,12
52751,udp,4
4493,udp,9
647,udp,5
1933,tcp,6
1899,udp,7
157,tcp,5
62937,tcp,7
1963,udp,5
51545,tcp,4
4538,tcp,5
4492,udp,5
59468,tcp,2
49923,udp,3
3226,udp,4
1432,tcp,5
50330,tcp,8
1653,tcp,6
62557,udp,6
54971,udp,4
1002,udp,11
3929,tcp,4
63731,udp,3
53848,udp,7
57809,udp,7
52701,udp,4
63728,tcp,5
2453,udp,6
51964,udp,6
53364,tcp,4
64803,udp,5
60928,tcp,8
525,tcp,4
63466,tcp,6
63785,udp,4
58881,tcp,6
58084,udp,6
52302,tcp,5
56085,udp,5
59918,tcp,5
55524,udp,5
63298,udp,7
64955,udp,7
51156,tcp,4
52175,udp,5
62334,udp,3
3579,udp,6
51060,udp,5
60111,udp,7
57767,tcp,8
3858,tcp,4
62934,tcp,4
62919,tcp,5
50080,udp,4
52746,tcp,3
54978,tcp,4
4639,tcp,4
56451,udp,8
64176,tcp,4
2890,tcp,4
51124,udp,6
61211,tcp,10
59019,udp,4
54705,udp,6
53681,tcp,7
60901,udp,3
4464,udp,7
64135,udp,4
58795,tcp,5
44,tcp,4
56390,udp,4
56460,udp,7
58459,udp,5
3304,tcp,5
51251,udp,6
52755,tcp,4
3193,tcp,6
63218,udp,4
56180,tcp,5
58740,tcp,5
53358,tcp,3
4353,tcp,5
63077,udp,4
56464,tcp,3
62087,udp,8
63929,udp,6
60764,tcp,6
4470,tcp,4
51651,udp,4
50443,udp,6
57356,tcp,9
447,tcp,3
61835,udp,10
54237,tcp,5
54584,tcp,2
50411,udp,4
58975,tcp,6
3269,tcp,5
49569,tcp,6
64764,udp,5
58309,udp,6
59328,udp,4
62857,tcp,4
56811,udp,4
60338,udp,7
62674,udp,9
2734,udp,2
62767,udp,8
51650,udp,6
3591,udp,6
59938,udp,12
57531,udp,4
4371,tcp,6
4590,udp,8
1895,udp,4
60727,tcp,10
63105,tcp,3
50902,udp,5
60616,tcp,5
59963,udp,6
49414,udp,6
57506,tcp,2
50837,tcp,3
55438,tcp,6
55371,tcp,4
62109,udp,7
61921,tcp,6
60714,udp,5
56840,tcp,6
63203,tcp,6
58730,tcp,8
765,udp,5
62155,udp,7
58848,tcp,3
65290,tcp,8
53183,tcp,7
56581,udp,3
52587,tcp,5
61899,udp,12
58861,tcp,10
55176,udp,2
60480,udp,3
55855,udp,7
3017,udp,3
2374,tcp,10
58504,tcp,6
52143,tcp,7
52288,udp,6
57812,udp,8
58756,tcp,5
4370,tcp,3
4330,udp,4
52761,tcp,4
50606,udp,4
51482,tcp,4
2077,tcp,5
53458,tcp,4
62882,udp,3
3058,udp,6
2185,tcp,6
62867,udp,6
60409,udp,5
62353,udp,6
62834,tcp,6
54326,udp,5
54285,tcp,4
4405,tcp,5
63387,tcp,5
65109,tcp,3
62519,udp,5
52447,tcp,5
51288,tcp,7
56848,tcp,6
58149,tcp,5
63268,tcp,3
65022,tcp,5
2778,udp,6
61243,udp,5
52476,udp,9
3804,udp,8
53152,udp,8
58353,tcp,9
51980,udp,5
61440,tcp,5
65522,udp,5
59986,tcp,4
51470,tcp,5
51972,udp,2
60071,tcp,6
64797,udp,7
57622,tcp,5
1663,udp,9
58277,tcp,4
479,udp,5
59177,udp,7
4619,tcp,6
53282,tcp,3
62919,udp,2
63988,udp,5
52070,tcp,3
64920,tcp,7
50864,tcp,5
58636,tcp,7
58754,udp,6
64516,tcp,4
61249,udp,6
59344,tcp,4
58672,udp,7
50198,tcp,3
3559,udp,4
63828,udp,2
50370,udp,4
56718,tcp,7
54173,udp,5
64661,tcp,5
57232,tcp,3
1899,tcp,5
52506,tcp,3
50048,tcp,6
52383,udp,4
56768,tcp,5
53038,udp,7
1928,udp,4
53382,udp,5
813,udp,1
62358,udp,7
4189,udp,3
50776,udp,6
400,tcp,6
4289,tcp,7
62269,udp,6
57753,udp,6
64240,udp,10
58866,udp,9
4389,udp,5
51396,tcp,4
62470,udp,6
58393,udp,5
65493,tcp,3
55507,tcp,6
56114,tcp,7
57039,udp,6
510,udp,9
4002,tcp,6
62743,udp,5
49352,udp,3
49709,udp,6
56632,udp,3
54489,udp,3
53417,udp,8
52317,tcp,5
53743,tcp,6
1682,tcp,5
61491,udp,6
625,tcp,3
62513,udp,4
61140,tcp,8
2590,tcp,4
2158,tcp,8
53992,tcp,7
59929,udp,6
51473,udp,6
50973,tcp,7
49647,udp,11
4811,udp,4
4560,udp,5
4168,udp,5
2674,udp,3
1134,tcp,3
2493,udp,5
3187,udp,5
64577,tcp,8
61581,tcp,6
1517,tcp,1
723,udp,8
51613,udp,3
1985,tcp,8
54930,tcp,5
60000,tcp,7
1572,udp,5
54016,tcp,7
62575,tcp,6
3188,tcp,6
52213,udp,9
55825,tcp,4
51212,tcp,5
56895,tcp,3
62800,tcp,4
51898,udp,4
3205,udp,3
57251,udp,2
61047,udp,6
2050,tcp,4
4383,udp,4
53896,tcp,7
59155,tcp,6
63113,tcp,9
63434,udp,3
65269,tcp,5
61517,tcp,5
59468,udp,8
2153,udp,4
63414,tcp,4
61595,tcp,1
2865,udp,7
55070,udp,3
59784,tcp,6
51715,udp,5
4042,tcp,4
3827,udp,5
52183,tcp,5
4814,tcp,7
4930,tcp,6
63010,udp,6
57775,udp,7
61445,tcp,3
62643,udp,4
52204,tcp,3
58469,tcp,3
63521,udp,9
51641,tcp,5
49634,tcp,5
55022,udp,7
2897,udp,7
54155,udp,4
54672,udp,5
64563,tcp,6
3660,udp,4
49187,tcp,3
3665,tcp,2
61416,tcp,8
49932,tcp,10
3471,udp,8
63614,tcp,6
4733,tcp,6
55423,tcp,10
63367,udp,8
2619,tcp,9
65477,udp,5
51709,udp,1
62738,udp,5
55417,udp,2
51519,tcp,5
51749,tcp,7
57561,tcp,4
61118,tcp,4
470,tcp,5
64918,udp,4
61734,tcp,5
49620,tcp,6
55977,tcp,9
60162,udp,9
61886,tcp,8
1334,udp,4
63080,tcp,5
51814,tcp,7
59923,udp,5
54355,udp,5
57883,tcp,5
62888,tcp,6
3654,tcp,9
52178,udp,9
1205,udp,4
3176,tcp,6
1803,udp,3
4716,tcp,6
58702,tcp,6
64186,tcp,7
453,tcp,5
54829,udp,1
65014,udp,4
60411,udp,5
58930,udp,4
1363,udp,8
51766,tcp,5
54050,tcp,5
54070,udp,2
52196,udp,6
274,tcp,3
54825,udp,7
58346,udp,7
51357,tcp,4
58254,udp,10
49217,udp,3
60176,udp,3
1512,tcp,5
4209,tcp,6
1638,udp,3
51310,tcp,3
61813,udp,7
51900,udp,5
50361,tcp,4
64983,tcp,6
1736,tcp,4
532,tcp,4
1838,tcp,4
2846,tcp,7
59112,udp,5
58940,tcp,7
63118,tcp,6
57046,tcp,5
2077,udp,7
60390,udp,5
483,tcp,3
57340,udp,3
62830,tcp,4
57818,udp,7
1021,tcp,6
65030,tcp,7
63469,udp,7
58830,tcp,4
49342,tcp,8
58541,tcp,7
55276,tcp,7
3294,udp,4
52027,udp,5
62533,udp,6
51620,udp,5
51849,tcp,2
64243,udp,2
4856,tcp,3
50994,udp,4
58660,tcp,6
58805,udp,4
65022,udp,6
61492,tcp,5
2042,udp,6
2344,tcp,6
57737,udp,3
57995,udp,5
2941,udp,7
51555,udp,4
49212,udp,6
49597,tcp,4
54349,tcp,2
52439,udp,3
3211,tcp,4
51412,tcp,5
55251,udp,7
50219,udp,5
3723,udp,4
54733,tcp,4
63298,tcp,4
1469,tcp,4
64957,udp,4
52639,tcp,6
50314,tcp,5
4005,tcp,5
51343,tcp,5
365,udp,7
52562,tcp,5
55880,tcp,10
51259,tcp,3
52739,udp,5
3041,udp,5
50801,tcp,1
704,udp,9
3470,tcp,5
59371,tcp,2
61071,udp,7
58641,tcp,4
61700,tcp,4
3825,udp,8
60293,tcp,6
55136,udp,8
3003,udp,5
62182,tcp,3
55515,tcp,9
58667,tcp,4
65241,udp,8
54472,udp,5
49225,udp,10
62828,tcp,2
57485,tcp,4
59791,udp,5
62291,tcp,4
49878,udp,3
57476,tcp,7
49200,tcp,6
62197,tcp,7
61306,tcp,5
62819,tcp,4
54625,udp,6
50805,tcp,5
56948,udp,7
56159,tcp,5
62844,tcp,6
50221,tcp,6
57057,udp,6
63045,udp,8
63765,tcp,4
52220,tcp,3
4582,tcp,5
2242,udp,4
56928,tcp,4
4613,tcp,4
57715,udp,9
59432,tcp,5
52603,tcp,5
59849,udp,4
3138,tcp,7
59719,tcp,5
2822,udp,6
60645,tcp,7
57211,udp,2
56008,tcp,8
3657,tcp,5
52588,tcp,8
63759,udp,3
56462,tcp,8
4077,udp,2
2056,tcp,5
4600,tcp,7
60160,udp,6
52938,udp,6
52431,udp,4
60943,udp,4
56834,udp,8
57455,tcp,4
50904,tcp,6
59287,tcp,6
62730,udp,6
62267,tcp,4
53773,udp,3
55578,udp,5
62680,udp,5
52493,udp,5
61947,udp,6
52494,tcp,11
1282,tcp,7
1773,tcp,3
2931,udp,6
55837,tcp,6
58341,udp,9
57520,tcp,5
55263,tcp,4
61549,tcp,6
3546,udp,4
2265,tcp,6
54201,udp,4
504,tcp,3
53437,udp,4
49394,udp,7
719,udp,5
59995,tcp,3
1369,udp,5
1823,tcp,4
2958,udp,3
58486,tcp,6
52172,udp,4
50717,udp,6
58037,udp,5
51333,tcp,4
56374,udp,4
61194,tcp,1
56196,udp,5
62873,tcp,8
1163,udp,3
62079,tcp,8
51046,tcp,2
57713,tcp,6
4536,tcp,4
58978,udp,8
56225,tcp,4
61061,udp,6
56232,udp,5
51719,udp,8
422,tcp,6
49677,tcp,6
63635,udp,6
2647,tcp,6
58635,tcp,6
50387,tcp,3
62812,udp,4
4072,udp,5
55297,tcp,6
62183,udp,9
65504,tcp,4
54894,udp,6
63242,tcp,7
52900,tcp,5
57600,udp,3
50888,udp,8
62063,udp,8
3981,udp,4
55593,udp,8
64943,tcp,3
51963,udp,4
2714,tcp,5
54469,udp,4
59411,tcp,1
65198,tcp,8
50719,tcp,3
987,tcp,10
58867,udp,5
53552,udp,3
53575,tcp,3
53642,tcp,7
752,udp,7
57103,tcp,4
65059,udp,4
62844,udp,5
50541,tcp,5
54303,udp,1
60819,tcp,5
54351,udp,6
56247,tcp,6
2038,tcp,5
53830,tcp,6
64776,udp,7
63766,tcp,2
64086,udp,2
57156,udp,9
59546,udp,3
52075,tcp,5
57581,udp,6
350,udp,4
61799,udp,3
51619,tcp,4
64510,tcp,5
3886,udp,6
49963,tcp,5
52569,udp,6
63169,udp,8
56034,udp,6
3107,udp,7
2804,udp,6
681,udp,3
55990,udp,8
53912,tcp,7
2578,udp,8
58524,tcp,4
4221,udp,8
52747,tcp,4
63708,tcp,6
49284,udp,6
64758,tcp,5
58446,udp,2
1433,tcp,1
63312,udp,6
54501,tcp,3
49721,tcp,5
61739,udp,4
57631,udp,5
1327,udp,2
55218,udp,5
49663,udp,4
60767,udp,3
3694,tcp,6
3393,udp,6
52852,udp,11
64809,tcp,7
61812,udp,3
64784,tcp,7
65493,udp,5
64197,tcp,3
56006,udp,4
2096,tcp,4
50469,tcp,10
61128,tcp,8
589,udp,5
4146,tcp,5
61485,tcp,8
50063,tcp,5
56899,udp,9
4112,udp,1
52235,udp,6
55747,tcp,8
61327,tcp,10
57209,udp,7
59299,udp,4
54597,tcp,7
56146,tcp,3
57868,tcp,3
59551,udp,5
54796,tcp,6
2244,udp,3
60903,udp,5
52684,udp,4
64669,udp,9
58174,tcp,5
4994,udp,2
56746,tcp,4
58929,tcp,6
176,udp,6
54387,udp,4
53144,tcp,6
62637,udp,8
53691,tcp,5
58506,tcp,7
119,udp,8
54195,tcp,1
51489,udp,5
53906,udp,5
60914,tcp,2
61476,tcp,6
4680,udp,4
62540,udp,9
2849,udp,6
1082,tcp,5
50074,tcp,2
3023,udp,5
1321,tcp,11
65125,tcp,2
49313,udp,8
59120,tcp,5
64783,udp,6
65476,tcp,9
60582,udp,7
3710,tcp,2
3459,udp,4
54521,udp,4
58514,tcp,3
2636,tcp,5
3519,tcp,5
62365,udp,3
51554,tcp,3
52128,tcp,3
62482,tcp,6
56703,udp,4
53385,tcp,3
49590,udp,4
1818,tcp,5
51379,udp,2
63673,udp,7
1215,tcp,4
55373,udp,2
59593,tcp,5
58492,tcp,10
62417,udp,5
63227,udp,4
51092,tcp,5
59659,tcp,5
4218,tcp,5
565,udp,5
65175,tcp,2
3543,udp,7
812,tcp,4
52975,tcp,9
59973,udp,4
56492,tcp,5
58422,tcp,4
64460,udp,10
57404,tcp,5
56963,udp,3
60571,tcp,5
2196,tcp,7
51429,udp,4
57777,udp,4
62323,tcp,10
3279,udp,5
4049,udp,7
49519,udp,4
49520,tcp,6
399,tcp,6
51403,tcp,6
56838,udp,2
63852,udp,6
53843,udp,2
56838,tcp,3
58204,tcp,2
61013,tcp,7
63662,udp,5
62845,udp,5
144,udp,10
50413,tcp,8
56758,udp,9
1089,tcp,3
51479,udp,5
63913,udp,4
50039,udp,10
49554,tcp,5
56707,tcp,5
57281,udp,10
2135,tcp,3
61158,tcp,2
55369,tcp,6
1504,tcp,3
52863,udp,4
51826,udp,4
1454,tcp,8
63976,udp,7
56478,tcp,7
61157,udp,5
55830,udp,4
56845,tcp,4
64060,udp,5
52211,tcp,4
63896,udp,6
58059,tcp,9
51236,udp,6
59533,udp,6
3880,tcp,8
60110,udp,5
679,udp,3
51753,tcp,9
61539,tcp,5
58755,tcp,6
130,tcp,10
1756,tcp,3
3032,udp,4
56765,udp,5
386,udp,6
58470,udp,4
4931,tcp,3
57163,tcp,3
1050,tcp,6
49611,tcp,3
1195,udp,4
56383,tcp,2
61407,tcp,6
50074,udp,6
4319,udp,3
51948,tcp,3
58190,tcp,7
50302,tcp,5
56027,tcp,10
50144,udp,6
50211,udp,3
1174,tcp,6
52944,udp,3
63547,udp,4
57828,tcp,3
65068,tcp,3
50811,udp,4
2554,udp,6
1351,udp,6
53521,tcp,6
52188,udp,7
58909,tcp,3
62054,tcp,6
57293,udp,4
59437,tcp,7
52466,udp,4
64390,tcp,3
62023,udp,9
50794,udp,4
58391,udp,5
866,udp,5
63114,tcp,2
50882,tcp,4
64231,tcp,4
56177,udp,1
59194,udp,7
55021,udp,1
56480,tcp,7
59131,udp,3
62645,tcp,4
3366,udp,3
2331,tcp,6
56231,udp,4
49658,udp,6
60036,tcp,3
56998,tcp,7
57844,tcp,3
63520,tcp,9
4055,udp,6
60846,tcp,2
65067,udp,3
49482,udp,6
1331,udp,5
56829,udp,9
1716,udp,1
63695,tcp,5
51938,udp,6
64232,udp,5
53168,udp,6
57779,tcp,9
4443,udp,3
890,udp,5
1400,tcp,4
59568,tcp,6
53187,tcp,2
2980,udp,3
55834,udp,5
62119,udp,9
62225,udp,4
56283,udp,5
53932,tcp,6
2055,tcp,10
3179,tcp,2
1652,udp,3
1487,udp,4
53324,udp,5
60229,tcp,7
56440,tcp,4
59391,tcp,7
57999,tcp,3
57207,udp,5
58093,tcp,4
55665,tcp,7
53182,tcp,2
52491,udp,5
55789,udp,6
3962,udp,5
51233,tcp,5
56785,tcp,4
57875,udp,7
50316,udp,8
38,tcp,4
64361,tcp,4
363,tcp,8
50373,tcp,11
909,tcp,4
58376,udp,7
64595,udp,3
55540,udp,2
60831,tcp,8
58010,udp,5
64566,tcp,5
52245,tcp,7
60376,tcp,4
59751,tcp,5
2027,udp,9
63307,tcp,8
52219,tcp,4
64634,tcp,6
2026,tcp,5
53330,tcp,6
54540,udp,4
52414,udp,6
244,tcp,5
60106,udp,6
58809,tcp,9
59972,udp,8
3479,udp,1
49647,tcp,5
64179,udp,6
59830,tcp,5
64468,udp,9
56088,udp,7
53166,udp,6
55258,udp,6
51839,tcp,3
56691,udp,5
50284,udp,3
49332,tcp,10
63623,udp,4
64454,tcp,6
59793,udp,7
1797,udp,5
3472,udp,2
51151,tcp,4
65016,tcp,3
57347,tcp,2
53837,tcp,6
56982,udp,8
3330,tcp,6
59742,udp,8
51459,tcp,3
58281,tcp,7
59343,tcp,7
55917,udp,4
65139,tcp,3
49993,udp,4
58353,udp,5
59289,udp,5
62292,tcp,4
52980,tcp,6
62393,udp,5
64994,tcp,5
49375,tcp,6
50430,tcp,6
64200,tcp,6
250,tcp,2
49535,udp,3
3904,tcp,5
3284,tcp,3
64414,tcp,11
53395,tcp,8
54456,udp,3
56906,tcp,6
4446,tcp,7
61402,udp,5
57938,udp,5
52563,udp,6
63800,udp,6
54895,tcp,7
766,udp,6
58677,udp,5
59221,udp,5
56640,tcp,8
3331,udp,6
53847,tcp,2
58519,tcp,5
62203,tcp,7
1460,udp,7
61834,udp,6
60320,udp,5
65469,udp,2
1648,tcp,7
55391,udp,8
62508,tcp,8
52009,tcp,7
64700,tcp,4
807,udp,5
63724,udp,10
50095,udp,3
184,tcp,11
55101,udp,5
55597,udp,2
642,tcp,5
62639,tcp,7
54840,tcp,4
52114,tcp,5
50559,udp,5
54325,udp,3
55615,udp,7
63476,tcp,7
56881,tcp,3
64049,tcp,4
58849,udp,5
52880,tcp,9
55284,tcp,4
64700,udp,9
53211,tcp,9
60733,udp,8
4805,udp,11
51353,tcp,6
56421,tcp,5
54652,udp,3
65206,tcp,10
57613,udp,5
62392,udp,3
50700,udp,5
58435,tcp,6
63704,tcp,8
55031,tcp,7
55235,tcp,7
53164,udp,8
55409,tcp,9
61347,udp,3
58300,udp,3
54816,udp,3
52092,udp,2
60754,tcp,4
50278,udp,2
64794,tcp,6
63605,udp,3
191,tcp,4
54845,udp,2
61943,tcp,7
3481,tcp,6
2980,tcp,7
1113,tcp,4
62509,tcp,7
4641,tcp,5
62849,tcp,5
58781,tcp,3
53151,udp,5
50623,udp,6
52889,tcp,6
2752,udp,8
2111,udp,6
63478,udp,4
49851,udp,9
61851,tcp,9
50799,udp,3
61489,udp,7
57148,tcp,2
2960,tcp,8
52309,tcp,5
2580,udp,6
50941,udp,6
49799,udp,6
1289,udp,3
61430,udp,8
56169,tcp,5
64695,tcp,8
53581,tcp,5
60827,tcp,1
60456,tcp,10
61223,udp,3
3262,udp,9
